7002325 4 4 3 3.66666666666667 4 -99 -99 -99 -99 -99 -99 3.1 3 71.5500030517578 3.33333333333333 4.33333333333333 3 2.5 20.75 0 0
7002328 3.5 5 3.5 5 3 -99 -99 -99 -99 -99 -99 4 1 71.3899993896484 3 5 3.66666666666667 3 23.75 0 0
7002329 4 3.5 2.5 4.33333333333333 2.5 2.33333333333333 3.33333333333333 4 2.8 1.66666666666667 2.33333333333333 3.7 2 -99 3.33333333333333 3.33333333333333 3.66666666666667 3.25 20.58 0 0
7002332 4.5 4 4 4.66666666666667 2 -99 -99 -99 -99 -99 -99 2.4 3 -99 2 4 3 3 20.92 0 0
7002334 3.5 3.5 3 4.33333333333333 3.5 3.66666666666667 2 2.66666666666667 3.6 1 2 2 1 -99 -99 -99 -99 -99 20.33 0 0
7002335 4.5 4.5 5 3 2 4 3.66666666666667 4 2.8 1 2.66666666666667 3.5 1 65.6399993896484 3 4.66666666666667 3.66666666666667 3.75 19.83 0 0
7002337 2.5 5 3.5 2.33333333333333 5 -99 -99 -99 -99 -99 -99 3 2 28.4799995422363 2.66666666666667 5 1 3.5 20.17 1 0
7002339 2.5 2.5 3.5 3.66666666666667 2 -99 -99 -99 -99 -99 -99 2.8 2 81.4000015258789 2.66666666666667 2.66666666666667 3 3 20.42 1 0
7002341 4 4.5 3.5 3.33333333333333 3 3.33333333333333 3 4 2.4 1.66666666666667 2.33333333333333 2.7 2 76.6500015258789 3 3 3 3 19.92 0 0
7002343 4.5 5 5 4.66666666666667 3 4 4 3.66666666666667 3.2 1.66666666666667 2 2 1 19.7800006866455 3 4.66666666666667 3.66666666666667 3 21.17 0 0
7002350 2.5 4.5 3.5 2.66666666666667 2 -99 -99 -99 -99 -99 -99 1.9 2 -99 -99 -99 -99 -99 22.83 1 -99
7002351 -99 -99 -99 -99 -99 3 3.66666666666667 4 2.4 1 3 2 2 -99 -99 -99 -99 -99 21.17 1 0
7002352 2.5 4 4.5 3.66666666666667 3.5 -99 -99 -99 -99 -99 -99 3 1 -99 -99 -99 -99 -99 20.25 0 -99
7002356 3 4.5 3.5 4.66666666666667 3 4 2.33333333333333 2.66666666666667 2.2 1 1.33333333333333 3.1 3 81.7799987792969 2.33333333333333 3.33333333333333 2.66666666666667 2.5 19.67 0 0
7002357 3.5 4 3 3.33333333333333 4.5 2.33333333333333 4 4 3.6 2 3 -99 1 54.5499992370605 -99 -99 -99 -99 20.25 0 0
7002367 2 4 2 3.66666666666667 3 -99 -99 -99 -99 -99 -99 -99 1 56 -99 -99 -99 -99 19.83 0 1
7002371 3 3.5 4.5 3.66666666666667 2.5 3 2.66666666666667 3 3 2 4 1.5 3 82.4100036621094 -99 -99 -99 -99 25.5 0 0
7002372 3 3 3.5 3.66666666666667 2.5 -99 -99 -99 -99 -99 -99 2.5 2 -99 2 2.33333333333333 2 2.5 20.5 0 0
7002373 4 2 1.5 3 2 2 2.33333333333333 3.66666666666667 2.8 1.33333333333333 1 1.5 1 -99 2.33333333333333 2.33333333333333 2.66666666666667 3.25 23.92 1 0
7002383 4.5 3.5 4.5 3.66666666666667 2.5 4 3.33333333333333 4 1.8 1.33333333333333 1 3.7 2 70.5699996948242 -99 -99 -99 -99 20.42 0 0
7002384 3 4 4.5 3.33333333333333 2 -99 -99 -99 -99 -99 -99 2.5 2 63.0299987792969 2.33333333333333 3 3.66666666666667 3 21.08 1 0
7002385 4.5 2.5 4.5 3 5 -99 -99 -99 -99 -99 -99 -99 1 36.9199981689453 -99 -99 -99 -99 34 1 0
7002388 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1.9 -99 25.9500007629395 -99 -99 -99 -99 21.17 0 -99
7002389 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 2.5 1 28.4799995422363 -99 -99 -99 -99 24.17 0 -99
7002390 2 4 4.5 4 2.5 3.33333333333333 4 3.66666666666667 3.2 1 2 3.3 3 82.4100036621094 2.66666666666667 2.66666666666667 3 3.25 20.75 1 0
7002392 4 3.5 4 4 3 4 3 3.33333333333333 3.2 1.66666666666667 2.33333333333333 3.1 1 70.5699996948242 3.33333333333333 4.66666666666667 3.33333333333333 3.75 21.17 1 0
7002401 2 4 4 4 2.5 -99 -99 -99 -99 -99 -99 1.9 2 70.5 1.66666666666667 3 3 2 20.17 0 0
7002402 4 5 4 4 3 3.66666666666667 4 3 3 1 1 3 3 -99 1.33333333333333 4.33333333333333 3.66666666666667 2.25 19.67 0 0
7002406 4 2.5 2.5 3.33333333333333 4 3.66666666666667 3 3 1.8 1.33333333333333 1.33333333333333 1.2 1 70.3399963378906 1.66666666666667 3.33333333333333 2 2 25.25 0 1
7002407 4.5 4 3 3.66666666666667 2 3.66666666666667 3 2.66666666666667 2.4 1 1 2.9 1 82.4100036621094 3 3 2 3.25 22.25 1 0
7002410 3 3.5 4.5 4 1.5 -99 -99 -99 -99 -99 -99 -99 1 51.5 -99 -99 -99 -99 20.58 0 0
7002414 4 5 4.5 3.33333333333333 3 -99 -99 -99 -99 -99 -99 2.8 3 -99 -99 -99 -99 -99 21.58 0 -99
7002415 3.5 5 3.5 4.66666666666667 2.5 4 3.66666666666667 3.33333333333333 2.2 1 3 2.4 2 -99 -99 -99 -99 -99 22.75 1 0
7002416 4.5 3.5 4 3.66666666666667 2.5 -99 -99 -99 -99 -99 -99 2.8 2 82.4100036621094 2 2.66666666666667 2.66666666666667 3 21.5 1 0
7002420 4.5 3.5 3.5 2.66666666666667 2.5 -99 -99 -99 -99 -99 -99 2.4 1 78.8600006103516 3 4 3.33333333333333 3 20.67 0 0
7002425 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 2.8 1 70.3399963378906 -99 -99 -99 -99 20.33 0 -99
7002426 5 5 4.5 3 3.5 4 4 3.66666666666667 4 3.33333333333333 4 3.4 3 -99 2.33333333333333 5 3.66666666666667 3.75 20.17 0 0
7002428 3.5 4.5 4.5 4.66666666666667 2 4 4 4 3.4 2 2.66666666666667 3 2 74.6600036621094 4 4.66666666666667 3.66666666666667 4 19.92 0 0
7002432 4.5 3 4.5 4.33333333333333 1.5 -99 -99 -99 -99 -99 -99 2.1 2 72.9599990844727 -99 -99 -99 -99 19.75 1 0
7002433 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 2.1 1 -99 -99 -99 -99 -99 19.83 0 -99
7002434 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 3.1 1 -99 -99 -99 -99 -99 21.58 1 -99
7002438 3.5 5 4 3.66666666666667 3.5 -99 -99 -99 -99 -99 -99 2.8 1 60.2900009155273 -99 -99 -99 -99 20 0 0
7002441 3 4.5 3.5 3 3 -99 -99 -99 -99 -99 -99 3.2 1 -99 2.5 3.33333333333333 2.66666666666667 3.25 20.42 0 0
7002442 4.5 5 4.5 4.33333333333333 1.5 -99 -99 -99 -99 -99 -99 -99 1 28.4799995422363 -99 -99 -99 -99 38.42 0 -99
7002444 2 2.5 3.5 1.66666666666667 1.5 2 3 3 3.4 2.33333333333333 3.33333333333333 3.3 1 26.6000003814697 2.66666666666667 2.33333333333333 1.33333333333333 3.75 19.83 0 0
7002446 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 2.3 1 -99 -99 -99 -99 -99 22.5 0 -99
7002447 4 3.5 4.5 3 3 3.33333333333333 3 3 2.4 1 1.66666666666667 2.8 1 41.2700004577637 3 3 2 3.25 21.83 1 0
7002448 2.5 4.5 5 3.33333333333333 2 2 3.66666666666667 3.66666666666667 3.6 1 1.66666666666667 1.8 1 40.5400009155273 3.33333333333333 3.66666666666667 3 2.5 21.5 1 0
7002452 3 4 4.5 3.33333333333333 3 3.66666666666667 3.33333333333333 3.33333333333333 2.6 1 1 3.2 1 -99 3.33333333333333 3.33333333333333 3 2.75 20.17 0 0
7002453 5 5 4 3.66666666666667 2 -99 -99 -99 -99 -99 -99 2.4 1 25.2299995422363 2 4 2.66666666666667 2.75 21.83 1 1
7002455 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 2.5 1 32.5 -99 -99 -99 -99 20.67 0 -99
7002456 3 4 5 4 3 -99 -99 -99 -99 -99 -99 -99 1 -99 2.66666666666667 3.66666666666667 3 3.25 24.67 1 0
7002458 3 4.5 4 3.33333333333333 2 2 3 2.33333333333333 3 1 2 2.8 1 -99 3 4.66666666666667 3.33333333333333 3 20.92 0 0
7002462 3 3.5 4.5 3.33333333333333 2.5 -99 -99 -99 -99 -99 -99 2.3 2 72.9400024414062 -99 -99 -99 -99 22.33 0 1
7002465 3.5 4.5 4 3 3.5 -99 -99 -99 -99 -99 -99 2.1 1 31.7199993133545 -99 -99 -99 -99 20.08 0 0
7002473 4 3.5 4.5 3.33333333333333 2.5 4 3 3.66666666666667 3.2 2 3 2.2 1 63.0299987792969 2.66666666666667 3.66666666666667 3.66666666666667 3 19.92 0 0
7002492 5 4.5 5 4.33333333333333 2.5 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 29.25 0 -99
7002494 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 3.3 1 70.0899963378906 -99 -99 -99 -99 20.5 0 -99
7002495 4 5 3 4 2.5 -99 -99 -99 -99 -99 -99 2.5 3 -99 1.33333333333333 3.66666666666667 3.66666666666667 2.75 19.75 0 0
7002496 3 4 2 3.33333333333333 3 2.66666666666667 4 2.33333333333333 3.4 1 2.33333333333333 3.4 3 81.129997253418 3.33333333333333 3.66666666666667 1.33333333333333 3.75 20 0 0
7002499 4 5 5 3.66666666666667 2 4 3.66666666666667 3.33333333333333 2.8 1.33333333333333 1 2.9 1 25.2299995422363 3 4 2.66666666666667 3 21.5 0 0
7002503 4 4 4 3.66666666666667 2.5 -99 -99 -99 -99 -99 -99 3.2 1 -99 2.33333333333333 5 4 2.5 19.83 0 0
7002507 3.5 4.5 3 3.33333333333333 3 3.33333333333333 3 3.66666666666667 1.8 1 2 3.4 1 15.3500003814697 2.33333333333333 3.66666666666667 3.33333333333333 3.25 20.58 1 0
7002509 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 2.2 1 24.5300006866455 -99 -99 -99 -99 25.25 0 -99
7002511 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 3.4 1 22.7700004577637 -99 -99 -99 -99 20.5 0 -99
7002514 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 2.8 1 62.3899993896484 -99 -99 -99 -99 21.92 0 -99
7002519 3.5 3.5 4 3.66666666666667 1.5 -99 -99 -99 -99 -99 -99 2.9 2 -99 2.66666666666667 4 3 3 19.83 1 0
7002525 4.5 4.5 4 4 2 -99 -99 -99 -99 -99 -99 4 3 -99 3.33333333333333 4.33333333333333 2.66666666666667 3.25 20 0 0
7002534 4 4 4 3.33333333333333 2.5 -99 -99 -99 -99 -99 -99 -99 1 33.1599998474121 2 3.33333333333333 3.33333333333333 2.75 24.17 1 0
